CustomerID,Monetary,Cluster,cum_revenue_pct,cum_customer_pct,include_b2b
13269.0,5346.2300000000005,3,0.5244282867920667,0.05763024435223606,Including B2B
15150.0,5314.47,0,0.5250246538372351,0.057860765329645,Including B2B
17730.0,5298.4800000000005,0,0.5256192265531381,0.058091286307053944,Including B2B
17061.0,5232.2300000000005,0,0.5262063649779937,0.05832180728446289,Including B2B
18226.0,5228.05,0,0.5267930343411651,0.05855232826187183,Including B2B
12362.0,5226.23,0,0.5273794994717371,0.058782849239280774,Including B2B
15046.0,5213.7699999999995,3,0.5279645663945136,0.05901337021668972,Including B2B
16258.0,5203.51,0,0.5285484819840653,0.05924389119409866,Including B2B
13756.0,5189.52,3,0.5291308276757792,0.059474412171507604,Including B2B
16191.0,5180.52,0,0.5297121634260679,0.059704933148916554,Including B2B
15727.0,5178.96,0,0.5302933241198428,0.0599354541263255,Including B2B
17858.0,5155.66,0,0.5308718701874833,0.06016597510373444,Including B2B
13599.0,5153.67,3,0.5314501929458532,0.060396496081143385,Including B2B
15903.0,5126.76,0,0.5320254959793613,0.06062701705855233,Including B2B
13941.0,5112.96,0,0.5325992504360173,0.06085753803596127,Including B2B
17602.0,5102.97,0,0.5331718838576913,0.061088059013370215,Including B2B
16700.0,5076.55,0,0.5337415525402034,0.06131857999077916,Including B2B
14562.0,5074.77,3,0.5343110214787448,0.06154910096818811,Including B2B
15301.0,5070.35,0,0.5348799944238305,0.06177962194559705,Including B2B
13139.0,5064.94,0,0.535448360281904,0.062010142923005995,Including B2B
12432.0,5059.32,0,0.5360160954876654,0.06224066390041494,Including B2B
15719.0,5045.61,0,0.5365822922159887,0.06247118487782388,Including B2B
17426.0,5037.26,0,0.5371475519431009,0.06270170585523283,Including B2B
14329.0,5014.84,0,0.5377102957939068,0.06293222683264177,Including B2B
14755.0,5010.28,0,0.5382725279410574,0.06316274781005071,Including B2B
12444.0,5005.46,0,0.5388342192084669,0.06339326878745966,Including B2B
15032.0,4959.1,1,0.5393907081553788,0.0636237897648686,Including B2B
15547.0,4954.84,3,0.5399467190633495,0.06385431074227754,Including B2B
12437.0,4951.41,3,0.5405023450714214,0.06408483171968649,Including B2B
12700.0,4939.99,0,0.5410566895760403,0.06431535269709543,Including B2B
15786.0,4932.2,0,0.5416101599202477,0.06454587367450439,Including B2B
14709.0,4921.04,0,0.5421623779370879,0.06477639465191333,Including B2B
17133.0,4892.240000000001,0,0.542711364141367,0.06500691562932227,Including B2B
12664.0,4881.88,0,0.5432591877908499,0.06523743660673122,Including B2B
12688.0,4873.8099999999995,0,0.5438061058595214,0.06546795758414016,Including B2B
14292.0,4871.93,0,0.5443528129626507,0.0656984785615491,Including B2B
17652.0,4867.72,0,0.5448990476376244,0.06592899953895805,Including B2B
15738.0,4812.42,3,0.5454390767836184,0.06615952051636699,Including B2B
13013.0,4810.9400000000005,0,0.5459789398503556,0.06639004149377593,Including B2B
15555.0,4805.17,3,0.5465181554324235,0.06662056247118488,Including B2B
17365.0,4801.56,0,0.5470569659157641,0.06685108344859382,Including B2B
15298.0,4799.9,0,0.5475955901210198,0.06708160442600276,Including B2B
15187.0,4777.18,3,0.5481316647852549,0.06731212540341171,Including B2B
17690.0,4757.95,3,0.5486655815413114,0.06754264638082065,Including B2B
12955.0,4757.16,0,0.549199409646954,0.0677731673582296,Including B2B
14180.0,4748.52,3,0.5497322682088281,0.06800368833563854,Including B2B
15152.0,4745.69,0,0.550264809200232,0.06823420931304748,Including B2B
16722.0,4730.81,0,0.5507956804218126,0.06846473029045644,Including B2B
12714.0,4708.86,0,0.5513240885084727,0.06869525126786538,Including B2B
14159.0,4693.01,0,0.5518507179760671,0.06892577224527432,Including B2B
14135.0,4690.31,3,0.5523770444612338,0.06915629322268327,Including B2B
14191.0,4684.76,0,0.5529027481491884,0.06938681420009221,Including B2B
15291.0,4668.3,3,0.5534266047664917,0.06961733517750116,Including B2B
14189.0,4654.08,3,0.5539488656763432,0.0698478561549101,Including B2B
14390.0,4652.82,0,0.554470985194395,0.07007837713231904,Including B2B
14286.0,4628.75,0,0.5549904036802128,0.07030889810972799,Including B2B
16931.0,4604.22,3,0.555507069514568,0.07053941908713693,Including B2B
13802.0,4599.42,0,0.5560231967134963,0.07076994006454587,Including B2B
15093.0,4597.02,0,0.5565390545947113,0.07100046104195482,Including B2B
14004.0,4582.64,0,0.55705329881396,0.07123098201936376,Including B2B
17613.0,4559.150000000001,0,0.5575649070860889,0.0714615029967727,Including B2B
17068.0,4552.14,3,0.558075728726063,0.07169202397418165,Including B2B
12484.0,4541.72,0,0.558585381078298,0.07192254495159059,Including B2B
13267.0,4521.49,3,0.5590927633066405,0.07215306592899953,Including B2B
15299.0,4507.01,0,0.5595985206514453,0.07238358690640849,Including B2B
17975.0,4488.81,0,0.5601022356702567,0.07261410788381743,Including B2B
12524.0,4485.72,0,0.5606056039425122,0.07284462886122638,Including B2B
14426.0,4481.67,0,0.5611085177411262,0.07307514983863532,Including B2B
16984.0,4481.35,0,0.5616113956307118,0.07330567081604426,Including B2B
17364.0,4481.18,0,0.5621142544436261,0.0735361917934532,Including B2B
12627.0,4478.53,0,0.5626168158848984,0.07376671277086215,Including B2B
14085.0,4448.54,3,0.5631160119769102,0.0739972337482711,Including B2B
14534.0,4447.05,3,0.5636150408675082,0.07422775472568004,Including B2B
13069.0,4436.12,3,0.5641128432403532,0.07445827570308898,Including B2B
15955.0,4416.26,0,0.5646084170091196,0.07468879668049792,Including B2B
16626.0,4413.1,3,0.5651036361762299,0.07491931765790687,Including B2B
15874.0,4405.88,0,0.5655980451458857,0.07514983863531581,Including B2B
12712.0,4396.13,0,0.566091360012331,0.07538035961272475,Including B2B
13505.0,4393.63,0,0.5665843943394913,0.0756108805901337,Including B2B
12752.0,4366.78,0,0.5670744156747328,0.07584140156754264,Including B2B
16945.0,4345.5,3,0.5675620490595821,0.07607192254495158,Including B2B
14016.0,4341.21,1,0.5680492010390186,0.07630244352236054,Including B2B
14800.0,4339.74,0,0.5685361880613558,0.07653296449976948,Including B2B
14525.0,4332.2,0,0.5690223289772098,0.07676348547717843,Including B2B
17567.0,4331.48,0,0.5695083890977499,0.07699400645458737,Including B2B
18251.0,4314.72,0,0.5699925684829247,0.07722452743199631,Including B2B
12347.0,4310.0,0,0.5704762182099297,0.07745504840940526,Including B2B
15034.0,4308.61,0,0.5709597119570924,0.0776855693868142,Including B2B
17937.0,4301.22,0,0.5714423764301292,0.07791609036422315,Including B2B
14422.0,4263.64,0,0.5719208238366367,0.07814661134163209,Including B2B
12500.0,4257.82,0,0.5723986181476893,0.07837713231904103,Including B2B
17419.0,4226.57,0,0.5728729057176818,0.07860765329644998,Including B2B
14277.0,4216.2,0,0.5733460296107209,0.07883817427385892,Including B2B
15804.0,4206.39,0,0.5738180526676064,0.07906869525126786,Including B2B
17920.0,4204.1,3,0.574289818750507,0.0792992162286768,Including B2B
15971.0,4199.85,0,0.5747611079166235,0.07952973720608575,Including B2B
12747.0,4196.01,0,0.5752319661743985,0.07976025818349469,Including B2B
14146.0,4191.0,0,0.5757022622314467,0.07999077916090364,Including B2B
18041.0,4183.39,3,0.576171704326912,0.08022130013831259,Including B2B
12949.0,4167.22,0,0.5766393318942832,0.08045182111572154,Including B2B
15570.0,4165.52,0,0.5771067686949407,0.08068234209313048,Including B2B
16549.0,4154.64,0,0.5775729845886307,0.08091286307053942,Including B2B
13384.0,4151.93,0,0.578038896377736,0.08114338404794837,Including B2B
13555.0,4149.28,0,0.5785045107951995,0.08137390502535731,Including B2B
13988.0,4147.96,0,0.5789699770879205,0.08160442600276625,Including B2B
15514.0,4139.46,0,0.5794344895470732,0.0818349469801752,Including B2B
12569.0,4124.69,3,0.5798973445801313,0.08206546795758414,Including B2B
16592.0,4113.68,3,0.5803589641181791,0.08229598893499308,Including B2B
17940.0,4106.4400000000005,0,0.5808197712144582,0.08252650991240203,Including B2B
17377.0,4100.92,3,0.5812799588799963,0.08275703088981097,Including B2B
16401.0,4098.32,0,0.5817398547846783,0.08298755186721991,Including B2B
16670.0,4095.9,0,0.5821994791273326,0.08321807284462886,Including B2B
12749.0,4090.88,0,0.5826585401471029,0.0834485938220378,Including B2B
14092.0,4076.91,0,0.5831160335133498,0.08367911479944674,Including B2B
12449.0,4067.29,0,0.5835724473644288,0.08390963577685569,Including B2B
18087.0,4055.7199999999993,0,0.5840275628796977,0.08414015675426464,Including B2B
14401.0,4051.48,0,0.5844822026003396,0.08437067773167359,Including B2B
12656.0,4051.17,0,0.58493680753411,0.08460119870908253,Including B2B
12867.0,4036.82,0,0.5853898021723858,0.08483171968649147,Including B2B
13815.0,4027.36,0,0.5858417352500079,0.08506224066390042,Including B2B
12841.0,4022.35,3,0.5862931061269031,0.08529276164130936,Including B2B
12957.0,4017.54,0,0.5867439372462144,0.0855232826187183,Including B2B
12378.0,4008.62,0,0.5871937674013575,0.08575380359612725,Including B2B
14547.0,4007.54,0,0.5876434763635296,0.08598432457353619,Including B2B
16186.0,4006.94,0,0.5880931179962735,0.08621484555094514,Including B2B
17769.0,3997.98,0,0.5885417541762205,0.08644536652835408,Including B2B
15529.0,3995.23,0,0.5889900817629543,0.08667588750576302,Including B2B
17001.0,3989.57,0,0.5894377742087472,0.08690640848317197,Including B2B
15416.0,3984.32,0,0.5898848775220421,0.08713692946058091,Including B2B
17611.0,3984.22,3,0.5903319696137654,0.08736745043798985,Including B2B
12779.0,3981.36,0,0.5907787407685471,0.0875979714153988,Including B2B
12727.0,3980.7,0,0.5912254378609575,0.08782849239280774,Including B2B
14299.0,3965.62,0,0.591670442740402,0.0880590133702167,Including B2B
13523.0,3964.88,0,0.5921153645802182,0.08828953434762564,Including B2B
13183.0,3957.78,0,0.5925594896884655,0.08852005532503458,Including B2B
